year,month,carrier,airport,delay_rate,cancel_rate,divert_rate,total_delay_minutes
2025,7,OH,IND,0.3051,0.0169,0.0,2759.0
2025,7,OH,JAN,0.2971,0.0457,0.0057,4930.0
2025,7,OH,JAX,0.2143,0.0357,0.0,1634.0
2025,7,OH,LAN,0.3077,0.2308,0.0,617.0
2025,7,OH,LAW,0.3913,0.0217,0.0,3331.0
2025,7,OH,LEX,0.3287,0.0324,0.0046,4765.0
2025,7,OH,LFT,0.5231,0.0154,0.0,2900.0
2025,7,OH,LIT,0.186,0.0233,0.0,266.0
2025,7,OH,MCI,0.25,0.0793,0.0183,3818.0
2025,7,OH,MDT,0.4762,0.0,0.0,921.0
2025,7,OH,MEM,0.2162,0.0676,0.0135,2082.0
2025,7,OH,MGM,0.2241,0.1034,0.0,1296.0
2025,7,OH,MHT,0.2961,0.0728,0.0,4922.0
2025,7,OH,MKE,0.3509,0.1053,0.0,3508.0
2025,7,OH,MLB,0.2527,0.0,0.0,1920.0
2025,7,OH,MLI,0.3607,0.0,0.0164,1478.0
2025,7,OH,MOB,0.3871,0.0161,0.0,2361.0
2025,7,OH,MSN,0.2626,0.0202,0.0,1889.0
2025,7,OH,MSP,0.1842,0.0263,0.0,445.0
2025,7,OH,MSY,0.3462,0.1154,0.0256,2434.0
2025,7,OH,MYR,0.3086,0.0286,0.0,3337.0
2025,7,OH,OAJ,0.48,0.04,0.0,2019.0
2025,7,OH,OKC,0.0,0.0,0.0,0.0
2025,7,OH,OMA,0.3125,0.0625,0.0156,2407.0
2025,7,OH,ORD,0.4118,0.0625,0.0037,15216.0
2025,7,OH,ORF,0.3923,0.0923,0.0,12255.0
2025,7,OH,PBI,0.0,0.0,0.0,0.0
2025,7,OH,PHL,0.2858,0.0843,0.0055,48399.0
2025,7,OH,PIA,0.2368,0.0658,0.0066,3555.0
2025,7,OH,PIT,0.4,0.1,0.0,979.0
2025,7,OH,PNS,0.3295,0.0383,0.0038,8379.0
2025,7,OH,PVD,0.2651,0.1325,0.006,3663.0
2025,7,OH,PWM,0.3333,0.0588,0.0,1835.0
2025,7,OH,RAP,0.0,0.0,0.0,0.0
2025,7,OH,RDU,0.3019,0.1132,0.0,1595.0
2025,7,OH,RIC,0.219,0.0286,0.0,1531.0
2025,7,OH,ROC,0.2542,0.1102,0.0,2331.0
2025,7,OH,SAF,0.5,0.0,0.0,241.0
2025,7,OH,SAV,0.3913,0.0391,0.0,9663.0
2025,7,OH,SBN,0.2872,0.0213,0.0,2519.0
2025,7,OH,SDF,0.2783,0.0696,0.0,5443.0
2025,7,OH,SGF,0.141,0.0128,0.0128,590.0
2025,7,OH,SHV,0.2667,0.0333,0.0,873.0
2025,7,OH,SRQ,0.0,0.0,0.0,0.0
2025,7,OH,STL,0.2593,0.1296,0.0,1815.0
2025,7,OH,SYR,0.2927,0.1098,0.0,1768.0
2025,7,OH,TLH,0.3193,0.0924,0.0,3683.0
2025,7,OH,TUL,0.2766,0.0532,0.0,2724.0
2025,7,OH,TVC,0.1618,0.0294,0.0,1113.0
2025,7,OH,TYS,0.3889,0.0714,0.0,13447.0
2025,7,OH,VPS,0.3429,0.0571,0.0,2609.0
2025,7,OH,XNA,0.1319,0.0417,0.0,1596.0
2025,7,OO,ABQ,0.2042,0.0042,0.0,7266.0
2025,7,OO,ABR,0.1129,0.0,0.0,1110.0
2025,7,OO,ABY,0.3678,0.0,0.0,4616.0
2025,7,OO,ACK,0.125,0.0,0.0,80.0
2025,7,OO,ACT,0.1613,0.0,0.0,250.0
2025,7,OO,ACV,0.2054,0.0,0.0216,3687.0
2025,7,OO,AEX,0.2,0.0615,0.0,721.0
2025,7,OO,AGS,0.1739,0.0,0.0,535.0
2025,7,OO,ALB,0.2281,0.0175,0.0,1142.0
2025,7,OO,AMA,0.3284,0.0149,0.0149,2318.0
2025,7,OO,APN,0.0962,0.0192,0.0192,757.0
2025,7,OO,ATL,0.2342,0.0039,0.0065,21508.0
2025,7,OO,ATW,0.3433,0.005,0.0,12508.0
2025,7,OO,AUS,0.2472,0.0099,0.0071,15476.0
2025,7,OO,AVL,0.2632,0.0,0.0,1545.0
2025,7,OO,AZO,0.2955,0.0227,0.0,1611.0
2025,7,OO,BDL,0.3571,0.0,0.0,987.0
2025,7,OO,BFF,0.2885,0.0,0.0385,946.0
2025,7,OO,BFL,0.3821,0.0081,0.0081,3758.0
2025,7,OO,BGM,0.3871,0.0,0.0,817.0
2025,7,OO,BHM,0.2416,0.0067,0.0,3548.0
2025,7,OO,BIH,0.1935,0.0,0.0,397.0
2025,7,OO,BIL,0.2488,0.0141,0.0047,2455.0
2025,7,OO,BIS,0.2982,0.0092,0.0092,4894.0
2025,7,OO,BJI,0.2097,0.0,0.0,1257.0
2025,7,OO,BLI,0.1855,0.0081,0.0,1122.0
2025,7,OO,BMI,0.4211,0.0,0.0175,4296.0
2025,7,OO,BNA,0.3887,0.0565,0.0106,10118.0
2025,7,OO,BOI,0.1862,0.0032,0.0011,10829.0
2025,7,OO,BPT,0.1452,0.0323,0.0,1316.0
2025,7,OO,BRD,0.2075,0.0,0.0,1190.0
2025,7,OO,BRO,0.4138,0.069,0.0345,410.0
2025,7,OO,BTM,0.1613,0.0806,0.0161,1198.0
2025,7,OO,BTR,0.2222,0.0159,0.0,981.0
2025,7,OO,BTV,0.55,0.0333,0.0333,3812.0
2025,7,OO,BUF,0.5,0.0,0.0,631.0
2025,7,OO,BUR,0.2089,0.0032,0.0,3065.0
2025,7,OO,BWI,0.4,0.0667,0.0667,632.0
2025,7,OO,BZN,0.1218,0.0,0.0,1784.0
2025,7,OO,CAK,0.4262,0.0246,0.0082,5424.0
2025,7,OO,CDC,0.0377,0.0,0.0,166.0
2025,7,OO,CHA,0.2247,0.0112,0.0,1521.0
2025,7,OO,CHO,0.5246,0.0,0.0,2747.0
2025,7,OO,CHS,0.4912,0.0175,0.0,2245.0
2025,7,OO,CID,0.3053,0.0076,0.0,5021.0
2025,7,OO,CIU,0.3011,0.0,0.0215,2356.0
2025,7,OO,CLE,0.346,0.0253,0.0042,7836.0
2025,7,OO,CLT,0.2396,0.0208,0.0,1393.0
2025,7,OO,CMH,0.3252,0.0488,0.0,3728.0
2025,7,OO,CMX,0.4458,0.0241,0.012,3668.0
2025,7,OO,COD,0.2846,0.0163,0.0081,2960.0
2025,7,OO,COS,0.3591,0.0367,0.0019,14676.0
2025,7,OO,COU,0.2222,0.037,0.0,392.0
2025,7,OO,CPR,0.3095,0.0238,0.0095,5108.0
2025,7,OO,CRP,0.2639,0.0278,0.0,2009.0
2025,7,OO,CRW,0.41,0.0,0.0,3507.0
2025,7,OO,CVG,0.375,0.0625,0.0,325.0
2025,7,OO,CYS,0.3889,0.0417,0.0139,2555.0
2025,7,OO,DAY,0.2857,0.0,0.0,55.0
2025,7,OO,DDC,0.2264,0.0189,0.0189,764.0
2025,7,OO,DEC,0.2642,0.0189,0.0,1292.0
2025,7,OO,DHN,0.4,0.0,0.0,433.0
2025,7,OO,DIK,0.4035,0.0702,0.0,1990.0
2025,7,OO,DLH,0.2075,0.0094,0.0047,5061.0
2025,7,OO,DRO,0.2374,0.0178,0.003,5909.0
2025,7,OO,DSM,0.2344,0.0293,0.0037,5265.0
2025,7,OO,DVL,0.1887,0.0,0.0,748.0
2025,7,OO,EAR,0.2885,0.0,0.0,858.0
2025,7,OO,EAU,0.4231,0.0,0.0,1492.0
2025,7,OO,ECP,0.2407,0.0,0.0,1002.0
2025,7,OO,EGE,0.2581,0.0323,0.0,245.0
2025,7,OO,EKO,0.0,0.0,0.0,0.0
2025,7,OO,ELM,0.2738,0.0119,0.0,2435.0
2025,7,OO,ELP,0.2434,0.0053,0.0159,3846.0
2025,7,OO,ESC,0.1509,0.0,0.0189,1715.0
2025,7,OO,EUG,0.1355,0.0,0.0027,3409.0
2025,7,OO,FAR,0.2981,0.0075,0.0038,7510.0
2025,7,OO,FAT,0.1899,0.0014,0.0,8414.0
2025,7,OO,FAY,0.0455,0.0,0.0,41.0
2025,7,OO,FCA,0.1639,0.0042,0.0042,2928.0
2025,7,OO,FLG,0.252,0.0244,0.0,7634.0
2025,7,OO,FMN,0.3226,0.0,0.0,882.0
2025,7,OO,FNT,0.3425,0.0276,0.0,5006.0
2025,7,OO,FOD,0.2264,0.0189,0.0,672.0
2025,7,OO,FSD,0.2388,0.0239,0.009,5183.0
2025,7,OO,FWA,0.392,0.0066,0.0033,11631.0
2025,7,OO,GCC,0.2903,0.0161,0.0161,1842.0
2025,7,OO,GEG,0.1869,0.0015,0.0,6515.0
2025,7,OO,GFK,0.1111,0.0,0.0,164.0
2025,7,OO,GJT,0.195,0.0167,0.0,4067.0
2025,7,OO,GRB,0.3886,0.0057,0.0,4893.0
2025,7,OO,GRI,0.1935,0.0484,0.0323,1090.0
2025,7,OO,GRR,0.3456,0.0074,0.0037,9297.0
2025,7,OO,GSO,0.3103,0.0,0.0,3388.0
2025,7,OO,GSP,0.2895,0.0263,0.0132,1406.0
2025,7,OO,GTF,0.0945,0.0,0.0079,691.0
2025,7,OO,GTR,0.1613,0.0,0.0323,268.0
2025,7,OO,GUC,0.2473,0.0108,0.0,3796.0
2025,7,OO,HDN,0.3538,0.0308,0.0,2012.0
2025,7,OO,HIB,0.1346,0.0192,0.0192,432.0
2025,7,OO,HLN,0.2222,0.0261,0.0065,2929.0
2025,7,OO,HOB,0.4194,0.0645,0.0,3266.0
2025,7,OO,HOU,0.3036,0.0714,0.0179,1263.0
2025,7,OO,HPN,0.3939,0.0,0.0,1258.0
2025,7,OO,HSV,0.3268,0.0,0.0,5309.0
2025,7,OO,HYS,0.4528,0.0377,0.0,2546.0
2025,7,OO,IAD,0.2488,0.0144,0.0048,5468.0
2025,7,OO,IAH,0.245,0.0193,0.0084,42514.0
2025,7,OO,ICT,0.2428,0.0132,0.0088,9024.0
2025,7,OO,IDA,0.2402,0.012,0.0,5739.0
2025,7,OO,ILM,0.3143,0.0,0.0,522.0
2025,7,OO,IMT,0.1774,0.0,0.0161,1687.0
2025,7,OO,IND,0.2952,0.0095,0.0095,1961.0
2025,7,OO,INL,0.1094,0.0,0.0,1364.0
2025,7,OO,JAC,0.1416,0.0,0.0,2177.0
2025,7,OO,JAN,0.4,0.0286,0.0,3137.0
2025,7,OO,JAX,0.1552,0.0,0.0,277.0
2025,7,OO,JLN,0.3548,0.0323,0.0,2727.0
2025,7,OO,JMS,0.1509,0.0,0.0,512.0
2025,7,OO,JST,0.3387,0.0161,0.0,1793.0
2025,7,OO,LAN,0.1882,0.0118,0.0,1048.0
2025,7,OO,LAR,0.2453,0.0566,0.0189,742.0
2025,7,OO,LAS,0.1996,0.0084,0.0,10003.0
2025,7,OO,LAX,0.1365,0.0036,0.0024,33192.0
2025,7,OO,LBB,0.2446,0.038,0.0054,4564.0
2025,7,OO,LBF,0.1731,0.0769,0.0,367.0
2025,7,OO,LBL,0.2642,0.0377,0.0,777.0
2025,7,OO,LCH,0.2065,0.0326,0.0109,1085.0
2025,7,OO,LEX,0.4274,0.0124,0.0,9322.0
2025,7,OO,LFT,0.2209,0.0116,0.0,1437.0
2025,7,OO,LGA,0.2109,0.1156,0.0,3551.0
2025,7,OO,LGB,0.082,0.0,0.0,238.0
2025,7,OO,LIT,0.317,0.0179,0.0089,7481.0
2025,7,OO,LNK,0.3357,0.0108,0.0072,7281.0
2025,7,OO,LRD,0.2581,0.0323,0.0323,300.0
2025,7,OO,LWS,0.0806,0.0,0.0,149.0
2025,7,OO,MAF,0.2788,0.0102,0.0,10644.0
2025,7,OO,MBS,0.3188,0.0145,0.0048,5285.0
2025,7,OO,MCI,0.1743,0.0092,0.0,1351.0
2025,7,OO,MCW,0.2642,0.0566,0.0189,938.0
2025,7,OO,MDT,0.25,0.0,0.0,135.0
2025,7,OO,MDW,0.2752,0.0,0.0067,3112.0
2025,7,OO,MEI,0.3019,0.0189,0.0,1425.0
2025,7,OO,MEM,0.1694,0.0,0.004,3025.0
2025,7,OO,MFE,0.2941,0.0,0.0,1408.0
2025,7,OO,MFR,0.1347,0.0,0.0,1542.0
2025,7,OO,MGM,0.2473,0.0108,0.0,2542.0
2025,7,OO,MGW,0.3226,0.0484,0.0,2078.0
2025,7,OO,MHK,0.3072,0.0261,0.0,3001.0
2025,7,OO,MKE,0.3627,0.0246,0.0035,19450.0
2025,7,OO,MLI,0.3804,0.0217,0.0,2054.0
2025,7,OO,MOB,0.5294,0.0,0.0,557.0
2025,7,OO,MOT,0.2015,0.0037,0.0037,3245.0
2025,7,OO,MQT,0.2097,0.0,0.0,905.0
2025,7,OO,MRY,0.25,0.0206,0.0,7003.0
2025,7,OO,MSN,0.2788,0.0144,0.0096,5153.0
2025,7,OO,MSO,0.1606,0.0,0.0,2445.0
2025,7,OO,MSY,0.25,0.0,0.0,1197.0
2025,7,OO,MTJ,0.175,0.0,0.0,274.0
2025,7,OO,OAK,0.1057,0.0,0.0,679.0
2025,7,OO,OKC,0.2668,0.0144,0.0072,17236.0
2025,7,OO,OMA,0.2644,0.0115,0.0069,8769.0
2025,7,OO,ONT,0.1196,0.0,0.0,1288.0
2025,7,OO,ORF,0.0,0.0,0.0,0.0
2025,7,OO,OTH,0.2903,0.0,0.0,791.0
2025,7,OO,PDX,0.1417,0.001,0.0,8298.0
2025,7,OO,PHX,0.1733,0.0072,0.0005,31134.0
2025,7,OO,PIA,0.4675,0.0195,0.0065,4763.0
2025,7,OO,PIB,0.2075,0.0189,0.0,569.0
2025,7,OO,PIH,0.0556,0.0,0.0,71.0
2025,7,OO,PIT,0.2929,0.0214,0.0,3616.0
2025,7,OO,PLN,0.2937,0.0079,0.0079,2237.0
2025,7,OO,PNS,0.5,0.0,0.0,1324.0
2025,7,OO,PRC,0.3871,0.0323,0.0,4225.0
2025,7,OO,PSC,0.1585,0.0,0.0023,3145.0
2025,7,OO,PSP,0.215,0.005,0.0,5829.0
2025,7,OO,PVD,0.2889,0.0111,0.0,1721.0
2025,7,OO,PVU,0.1855,0.0242,0.0081,3369.0
2025,7,OO,PWM,0.25,0.0,0.0,112.0
2025,7,OO,RAP,0.3123,0.0297,0.0037,5619.0
2025,7,OO,RDD,0.1576,0.0,0.0,1702.0
2025,7,OO,RDM,0.2371,0.0,0.0,3499.0
2025,7,OO,RHI,0.2823,0.0242,0.0081,2235.0
2025,7,OO,RIC,0.3653,0.0419,0.0,6084.0
2025,7,OO,RIW,0.2903,0.0161,0.0,1089.0
2025,7,OO,RKS,0.371,0.0161,0.0484,1919.0
2025,7,OO,RNO,0.1549,0.0,0.0068,3546.0
2025,7,OO,ROA,0.4655,0.0,0.0,2071.0
2025,7,OO,ROC,0.1358,0.0,0.0,675.0
2025,7,OO,ROW,0.2174,0.0326,0.0217,1746.0
2025,7,OO,RST,0.4607,0.0225,0.0,3639.0
2025,7,OO,SAF,0.2645,0.0194,0.0129,4893.0
2025,7,OO,SAN,0.1796,0.0089,0.0037,15679.0
2025,7,OO,SAT,0.2035,0.0354,0.0,1803.0
2025,7,OO,SAV,0.4667,0.0167,0.0,1951.0
2025,7,OO,SBA,0.0744,0.0372,0.0124,2049.0
2025,7,OO,SBN,0.3642,0.0132,0.0,14828.0
2025,7,OO,SBP,0.2701,0.0146,0.0,4678.0
2025,7,OO,SCE,0.1429,0.0476,0.0,143.0
2025,7,OO,SDF,0.2664,0.0077,0.0,4863.0
2025,7,OO,SEA,0.1558,0.0014,0.0,27697.0
2025,7,OO,SFO,0.2416,0.0034,0.0007,40859.0
2025,7,OO,SGF,0.3586,0.004,0.0,7135.0
2025,7,OO,SGU,0.2079,0.0026,0.0026,7224.0
2025,7,OO,SHR,0.2742,0.0323,0.0161,915.0
2025,7,OO,SHV,0.318,0.0335,0.0042,14255.0
2025,7,OO,SJC,0.102,0.0,0.0,4043.0
2025,7,OO,SJT,0.2258,0.0323,0.0,1972.0
2025,7,OO,SLC,0.1023,0.0028,0.0003,22136.0
2025,7,OO,SLN,0.4516,0.043,0.0108,3620.0
2025,7,OO,SMF,0.1631,0.0041,0.0,10603.0
2025,7,OO,SNA,0.242,0.0042,0.0,6571.0
2025,7,OO,SPI,0.55,0.15,0.0,1082.0
2025,7,OO,SPS,0.3387,0.0645,0.0,1885.0
2025,7,OO,SRQ,0.5,0.0,0.0,198.0
2025,7,OO,STL,0.3377,0.0088,0.0044,6074.0
2025,7,OO,STS,0.3119,0.0,0.0034,6361.0
2025,7,OO,SUN,0.1102,0.0,0.0079,2778.0
2025,7,OO,SUX,0.4194,0.0484,0.0323,2344.0
2025,7,OO,SWO,0.2581,0.0484,0.0,1092.0
2025,7,OO,SYR,0.1707,0.0,0.0,254.0
2025,7,OO,TLH,0.0,0.0,0.0,0.0
2025,7,OO,TRI,0.3571,0.0,0.0,975.0
2025,7,OO,TUL,0.2434,0.0048,0.0,10183.0
2025,7,OO,TUS,0.1876,0.0031,0.0,7524.0
2025,7,OO,TVC,0.3025,0.0318,0.0,8616.0
2025,7,OO,TWF,0.0968,0.0,0.0,281.0
2025,7,OO,TYS,0.3008,0.0081,0.0,3304.0
2025,7,OO,VCT,0.3103,0.0,0.0,2965.0
2025,7,OO,WYS,0.1389,0.0,0.0139,548.0
2025,7,OO,XNA,0.2013,0.0,0.0,1161.0
2025,7,OO,XWA,0.2731,0.0093,0.0093,4338.0
2025,7,OO,YUM,0.122,0.0244,0.0081,1135.0
2025,7,PT,AGS,0.212,0.0217,0.0,2620.0
2025,7,PT,ALB,0.3448,0.0345,0.0,5602.0
2025,7,PT,ART,0.2581,0.0806,0.0161,1814.0
2025,7,PT,AVL,0.2288,0.0196,0.0,2677.0
2025,7,PT,AVP,0.4194,0.0,0.0323,1234.0
2025,7,PT,BDL,0.3033,0.0738,0.0164,2369.0
2025,7,PT,BGR,0.2609,0.0,0.0,479.0
2025,7,PT,BHM,0.0,0.0,0.0,0.0
2025,7,PT,BNA,0.4333,0.2,0.0,1019.0
2025,7,PT,BOS,0.2269,0.0252,0.0,1750.0
2025,7,PT,BTR,0.4667,0.0,0.0,787.0
2025,7,PT,BUF,0.2273,0.0152,0.0152,1146.0
2025,7,PT,CAE,0.2509,0.0182,0.0036,7077.0
2025,7,PT,CHA,0.2971,0.0171,0.0,4278.0
2025,7,PT,CHO,0.2664,0.0234,0.0093,6277.0
2025,7,PT,CLE,0.2105,0.0175,0.0,853.0
2025,7,PT,CMH,0.28,0.0,0.0,801.0
2025,7,PT,CVG,0.2206,0.0147,0.0,621.0
2025,7,PT,DAY,0.3065,0.0323,0.0,1455.0
2025,7,PT,DTW,0.0,0.0,0.0,0.0
2025,7,PT,ERI,0.2065,0.0109,0.0109,1608.0
2025,7,PT,EVV,0.2065,0.0,0.0,1645.0
2025,7,PT,EWN,0.2199,0.0142,0.0071,2013.0
2025,7,PT,FAY,0.2295,0.0219,0.0055,3718.0
2025,7,PT,FLO,0.0595,0.0119,0.0,1029.0
2025,7,PT,FWA,0.2632,0.0,0.0,832.0
2025,7,PT,GNV,0.1319,0.0,0.0,464.0
2025,7,PT,GRR,0.3208,0.0189,0.0,2344.0
2025,7,PT,GSO,0.1907,0.0127,0.0042,4202.0
2025,7,PT,GSP,0.1606,0.0155,0.0,2266.0
2025,7,PT,HSV,0.1961,0.0131,0.0065,3329.0
2025,7,PT,HTS,0.1529,0.0235,0.0,702.0
2025,7,PT,ILM,0.1846,0.0,0.0103,3012.0
2025,7,PT,IND,0.25,0.0,0.0,185.0
2025,7,PT,JAN,0.2581,0.0161,0.0,1022.0
2025,7,PT,LEX,0.0,0.0,0.0,0.0
2025,7,PT,LYH,0.2774,0.0292,0.0073,2214.0
2025,7,PT,MDT,0.2997,0.0065,0.0,7189.0
2025,7,PT,MGM,0.2258,0.0,0.0,729.0
2025,7,PT,MHT,0.3333,0.025,0.0083,4948.0
2025,7,PT,MKE,0.5574,0.1311,0.0,3775.0
2025,7,PT,MOB,0.25,0.0114,0.0,2504.0
2025,7,PT,MSN,0.3509,0.1053,0.0,2942.0
2025,7,PT,MYR,0.3021,0.0208,0.0,2906.0
2025,7,PT,OAJ,0.2288,0.0,0.0,2040.0
2025,7,PT,ORF,0.31,0.02,0.01,2776.0
2025,7,PT,ORH,0.3333,0.0,0.0,813.0
2025,7,PT,PGV,0.2614,0.0114,0.0,1766.0
2025,7,PT,PHF,0.1339,0.0236,0.0,2155.0
2025,7,PT,PHL,0.2793,0.0387,0.0073,70177.0
2025,7,PT,PIT,0.3548,0.0,0.0,1434.0
2025,7,PT,PVD,0.3226,0.0645,0.0,2280.0
2025,7,PT,PWM,0.125,0.0,0.0,77.0
2025,7,PT,RDU,0.0323,0.0,0.0,16.0
2025,7,PT,RIC,0.3659,0.0813,0.0,3628.0
2025,7,PT,ROA,0.3266,0.0034,0.0101,7150.0
2025,7,PT,ROC,0.2573,0.0234,0.0,3202.0
2025,7,PT,SAV,0.0494,0.0,0.0,340.0
2025,7,PT,SBY,0.4303,0.0121,0.0061,7351.0
2025,7,PT,SCE,0.2712,0.0763,0.0085,2844.0
2025,7,PT,SDF,0.2192,0.0,0.0,1882.0
2025,7,PT,SYR,0.2903,0.0403,0.0081,2952.0
2025,7,PT,TLH,0.3025,0.0,0.0,3344.0
2025,7,PT,TRI,0.2514,0.04,0.0114,2278.0
2025,7,PT,TYS,0.2273,0.0083,0.0,4319.0
2025,7,QX,ABQ,0.0968,0.0,0.0,198.0
2025,7,QX,AKN,0.0968,0.0,0.0,123.0
2025,7,QX,ALW,0.2258,0.0323,0.0,425.0
2025,7,QX,ANC,0.0894,0.0136,0.0,1909.0
2025,7,QX,BET,0.0,0.0,0.1429,0.0
2025,7,QX,BIL,0.2602,0.0081,0.0,1146.0
2025,7,QX,BOI,0.1633,0.0112,0.0,3371.0
2025,7,QX,BRW,0.25,0.25,0.0,21.0
2025,7,QX,BUR,0.2,0.0,0.0,174.0
2025,7,QX,BZN,0.2208,0.0065,0.0,1769.0
2025,7,QX,DLG,0.1333,0.0,0.0,229.0
2025,7,QX,EAT,0.1613,0.0161,0.0,374.0
2025,7,QX,ELP,0.3226,0.0,0.0,397.0
2025,7,QX,EUG,0.1463,0.0081,0.0,697.0
2025,7,QX,FAI,0.1237,0.0103,0.0,1297.0
2025,7,QX,FCA,0.122,0.0163,0.0,424.0
2025,7,QX,GEG,0.1245,0.0073,0.0,1469.0
2025,7,QX,GTF,0.2581,0.0,0.0,206.0
2025,7,QX,HLN,0.2258,0.0,0.0,260.0
2025,7,QX,ICT,0.2258,0.0,0.0,298.0
2025,7,QX,IDA,0.2623,0.0,0.0,700.0
2025,7,QX,LAS,0.1604,0.0267,0.0,1656.0
2025,7,QX,LAX,0.2101,0.0163,0.0,7245.0
2025,7,QX,MCI,0.0968,0.0,0.0,113.0
2025,7,QX,MFR,0.1835,0.0144,0.0,1997.0
2025,7,QX,MRY,0.2581,0.0,0.0,273.0
2025,7,QX,MSO,0.1688,0.0065,0.0065,1386.0
2025,7,QX,MSP,0.1935,0.0,0.0,277.0
2025,7,QX,OAK,0.0984,0.0082,0.0,301.0
2025,7,QX,OME,0.0323,0.0323,0.0,46.0
2025,7,QX,ONT,0.1304,0.0109,0.0,523.0
2025,7,QX,OTZ,0.1333,0.0333,0.0,220.0
2025,7,QX,PAE,0.173,0.0162,0.0,1675.0
2025,7,QX,PDX,0.1306,0.009,0.0,11483.0
2025,7,QX,PHX,0.3667,0.0,0.0,436.0
2025,7,QX,PSC,0.2281,0.0175,0.0,644.0
2025,7,QX,PUW,0.1957,0.0217,0.0,611.0
2025,7,QX,RDM,0.1767,0.0093,0.0,1381.0
2025,7,QX,RNO,0.1048,0.0,0.0,670.0
2025,7,QX,SAN,0.086,0.0,0.0,211.0
2025,7,QX,SBA,0.0323,0.0323,0.0,22.0
2025,7,QX,SBP,0.1613,0.0,0.0323,276.0
2025,7,QX,SCC,0.0,0.0,0.0,0.0
2025,7,QX,SEA,0.2051,0.0119,0.0006,15727.0
2025,7,QX,SFO,0.2761,0.0075,0.0,3760.0
2025,7,QX,SJC,0.1788,0.0112,0.0,1539.0
2025,7,QX,SMF,0.0968,0.0323,0.0,285.0
2025,7,QX,SNA,0.1475,0.0164,0.0,263.0
2025,7,QX,STS,0.1505,0.0108,0.0,865.0
2025,7,QX,SUN,0.0323,0.0323,0.0,22.0
2025,7,QX,YKM,0.1774,0.0,0.0,623.0
2025,7,UA,ABQ,0.2581,0.0258,0.0,4128.0
2025,7,UA,ALB,0.2716,0.0,0.0,2251.0
2025,7,UA,ANC,0.3108,0.008,0.012,4527.0
2025,7,UA,ATL,0.3216,0.0245,0.0015,20766.0
2025,7,UA,AUS,0.3241,0.015,0.0023,24472.0
2025,7,UA,AVL,0.25,0.0,0.0,30.0
2025,7,UA,BDL,0.2699,0.0,0.0,3577.0
2025,7,UA,BIL,0.4839,0.0,0.0161,1882.0
2025,7,UA,BNA,0.2922,0.022,0.0135,14498.0
2025,7,UA,BOI,0.227,0.0108,0.0,2602.0
2025,7,UA,BOS,0.3026,0.0216,0.0,34287.0
2025,7,UA,BQN,0.4194,0.0645,0.0,1646.0
2025,7,UA,BTV,0.3438,0.0,0.0,2332.0
2025,7,UA,BUF,0.4167,0.0278,0.0,5337.0
2025,7,UA,BUR,0.2808,0.0049,0.0,4345.0
2025,7,UA,BWI,0.291,0.0079,0.0185,7007.0
2025,7,UA,BZN,0.2828,0.0103,0.0,5009.0
2025,7,UA,CHS,0.3161,0.0057,0.0057,3563.0
2025,7,UA,CID,0.4946,0.0323,0.0,4669.0
2025,7,UA,CLE,0.304,0.0176,0.0038,20580.0
2025,7,UA,CLT,0.3896,0.0245,0.0031,12069.0
2025,7,UA,CMH,0.4,0.0038,0.0,7899.0
2025,7,UA,COS,0.3118,0.0323,0.0108,2059.0
2025,7,UA,CVG,0.4148,0.0057,0.0,4530.0
2025,7,UA,DAY,0.5161,0.0,0.0,1416.0
2025,7,UA,DCA,0.3719,0.0185,0.0278,24431.0
2025,7,UA,DFW,0.3196,0.0212,0.0062,23733.0
2025,7,UA,DRO,0.3871,0.0323,0.0,1891.0
2025,7,UA,DSM,0.3913,0.0248,0.0,5248.0
2025,7,UA,DTW,0.3251,0.0288,0.0041,4869.0
2025,7,UA,ECP,0.5,0.0,0.0,70.0
2025,7,UA,EGE,0.3974,0.0128,0.0,3044.0
2025,7,UA,ELP,0.5484,0.0,0.0323,1382.0
2025,7,UA,EUG,0.3191,0.0,0.0,2877.0
2025,7,UA,EYW,0.0968,0.0,0.0,316.0
2025,7,UA,FAI,0.4839,0.0,0.0161,1730.0
2025,7,UA,FAR,0.6129,0.0,0.0,2288.0
2025,7,UA,FAT,0.4754,0.0164,0.0,2147.0
2025,7,UA,FCA,0.2188,0.0156,0.0,1486.0
2025,7,UA,FLL,0.2257,0.0174,0.0069,9981.0
2025,7,UA,FSD,0.7049,0.0164,0.0,6040.0
2025,7,UA,GEG,0.4396,0.011,0.0,2412.0
2025,7,UA,GJT,0.4032,0.0,0.0,2731.0
2025,7,UA,GRR,0.4118,0.0294,0.0,4592.0
2025,7,UA,GSP,0.2258,0.0,0.0,391.0
2025,7,UA,GTF,0.4194,0.0,0.0,2136.0
2025,7,UA,GUM,0.129,0.0,0.0,395.0
2025,7,UA,HDN,0.175,0.025,0.0,956.0
2025,7,UA,HNL,0.2187,0.0159,0.006,8770.0
2025,7,UA,ICT,0.623,0.0,0.0,3579.0
2025,7,UA,IND,0.341,0.0192,0.0038,6004.0
2025,7,UA,JAC,0.3207,0.0207,0.0069,7422.0
2025,7,UA,JAX,0.3769,0.0224,0.0,9469.0
2025,7,UA,KOA,0.2099,0.0062,0.0062,1515.0
2025,7,UA,LAS,0.2804,0.0081,0.0032,27857.0
2025,7,UA,LAX,0.2213,0.0126,0.0,53236.0
